"등록일","시도","시군구","업종","축종","영업상태","개소","규모","동수"
20180401,"경상북도","경상북도 성주군","가축사육업                    ","산양","폐업",9,4247.37,10
20180401,"충청북도","충청북도 괴산군","가축사육업                    ","육계","폐업",26,44313.66,110
20180401,"전라남도","전라남도 진도군","가축사육업                    ","오리","폐업",5,17885,27
20180401,"광주광역시","광주광역시 광산구","가축사육업                    ","산란계","말소",2,2673,6
20180401,"경상북도","경상북도 상주시","가축사육업                    ","젖소","폐업",6,6253.63,22
20180401,"충청남도","충청남도 논산시","가축사육업                    ","산양","폐업",4,1462,5
20180401,"경상남도","경상남도 남해군","가축사육업                    ","돼지","폐업",2,3781.55,10
20180401,"충청남도","충청남도 공주시","가축사육업                    ","한우","휴업",85,33925.99,158
20180401,"충청남도","충청남도 서천군","가축사육업                    ","한우","말소",6,1377.01,8
20180401,"충청남도","충청남도 보령시","가축사육업                    ","한우","말소",112,28213.97,178
20180401,"충청남도","충청남도 보령시","가축사육업                    ","산란계","폐업",9,14417.38,30
20180401,"강원도","강원도 횡성군","가축사육업                    ","한우","정상",1406,673874.79,2106
20180401,"경상북도","경상북도 영덕군","가축사육업                    ","한우","정상",270,111107.21,406
20180401,"충청남도","충청남도 부여군","가축사육업                    ","한우","폐업",355,96057.24,485
20180401,"충청남도","충청남도 태안군","가축사육업                    ","산란계","정상",5,2845,11
20180401,"경상북도","경상북도 경주시","가축사육업                    ","한우","정상",3742,1287878.15,5720
20180401,"대구광역시","대구광역시 달성군","가축사육업                    ","돼지","휴업",1,1315,4
20180401,"경기도","경기도 광주시","가축사육업                    ","젖소","말소",1,226,3
20180401,"경기도","경기도 광명시","가축사육업                    ","한우","휴업",1,1189,3
20180401,"경상북도","경상북도 영천시","가축사육업                    ","육계","폐업",2,4845.2,18
20180401,"충청남도","충청남도 태안군","가축사육업                    ","오리","정상",1,324,2
20180401,"충청북도","충청북도 옥천군","가축사육업                    ","산양","정상",7,2587.3,9
20180401,"전라남도","전라남도 광양시","가축사육업                    ","산란계","정상",1,49.5,1
20180401,"충청남도","충청남도 청양군","가축사육업                    ","젖소","휴업",1,748,3
20180401,"충청남도","충청남도 태안군","가축사육업                    ","육우","폐업",1,840,3
20180401,"경상북도","경상북도 청송군","가축사육업                    ","돼지","말소",3,3780,17
20180401,"전라북도","전라북도 완주군","가축사육업                    ","육계","말소",2,2105.5,5
20180401,"전라남도","전라남도 장흥군","가축사육업                    ","염소","정상",3,1329,4
20180401,"충청남도","충청남도 서천군","가축사육업                    ","사슴","폐업",1,525,1
20180401,"충청남도","충청남도 서산시","가축사육업                    ","오리","정상",1,9110,14
20180401,"경기도","경기도 시흥시","가축사육업                    ","칠면조","정상",1,19.84,1
20180401,"인천광역시","인천광역시 강화군","가축사육업                    ","육계","휴업",1,1344,4
20180401,"충청남도","충청남도 연기군","가축사육업                    ","오리","정상",2,4140.25,14
20180401,"강원도","강원도 정선군","가축사육업                    ","산란계","말소",1,792,2
20180401,"전라남도","전라남도 장흥군","가축사육업                    ","육우","폐업",1,1159,3
20180401,"전라남도","전라남도 영암군","가축사육업                    ","육우","폐업",1,1050.84,4
20180401,"경기도","경기도 이천시","가축사육업                    ","산란계","말소",1,147,1
20180401,"강원도","강원도 영월군","가축사육업                    ","젖소","폐업",1,925,2
20180401,"경상남도","경상남도 김해시","가축사육업                    ","젖소","말소",1,154,1
20180401,"전라남도","전라남도 함평군","가축사육업                    ","염소","폐업",1,336,1
20180401,"전라남도","전라남도 영광군","가축사육업                    ","산란계","휴업",1,1920,3
20180401,"전라남도","전라남도 영광군","가축사육업                    ","사슴","정상",1,3960,1
20180401,"전라북도","전라북도 완주군","가축사육업                    ","메추리","정상",2,1471,4
20180401,"전라북도","전라북도 장수군","가축사육업                    ","사슴","정상",1,75.33,1
20180401,"경기도","경기도 광명시","가축사육업                    ","육계","정상",1,31.5,1
20180401,"경기도","경기도 포천시","가축사육업                    ","염소","정상",6,633.68,10
20180401,"인천광역시","인천광역시 강화군","가축사육업                    ","돼지","휴업",4,3011,15
20180401,"충청남도","충청남도 금산군","가축사육업                    ","육계","폐업",4,1540,8
20180401,"충청남도","충청남도 아산시","가축사육업                    ","육계","말소",1,2882.8,5
20180401,"경기도","경기도 가평군","가축사육업                    ","젖소","휴업",1,1075,3
20180401,"전라남도","전라남도 영암군","가축사육업                    ","오리","말소",10,38981.2,75
20180401,"전라북도","전라북도 고창군","가축사육업                    ","육계","휴업",1,1364.6,4
20180401,"전라북도","전라북도 순창군","가축사육업                    ","젖소","말소",1,654,3
20180401,"경상남도","경상남도 함양군","가축사육업                    ","젖소","말소",1,506.2,3
20180401,"제주특별자치도","제주특별자치도 제주시","가축사육업                    ","돼지","말소",4,3625.14,15
20180401,"경상남도","경상남도 창원시","가축사육업                    ","육우","정상",2,1371,3
20180401,"경기도","경기도 남양주시","가축사육업                    ","육우","휴업",2,604.8,3
20180401,"경기도","경기도 남양주시","가축사육업                    ","산란계","말소",2,1719.5,6
20180401,"전라북도","전라북도 전주시","가축사육업                    ","육우","휴업",1,0,0
